idObs;placette;balis;date;sp_latin;nb;nb_exact;tranc_hor;dist_per;long;sens;saison;rmq;layon;hab;site;chas;ope;prosp;long_complet
20563;CroissA16;1600;19/11/2005;Ateles paniscus;1;oui;16:17;0;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20603;CroissA3;300;19/11/2005;Ateles paniscus;3;oui;17:18;12;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20625;CroissA7;700;19/11/2005;Myoprocta acouchy;1;oui;17:18;0;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20608;CroissA30;3000;19/11/2005;Tinamus major;1;oui;14:15;6;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20573;CroissA18;1800;19/11/2005;Tinamus major;1;oui;16:17;8;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20649;CroissB21;2100;19/11/2005;Dasyprocta leporina;1;oui;15:16;5;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;PS;1
20694;CroissC2;200;19/11/2005;Dasyprocta leporina;1;oui;17:18;10;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;AV;1
20704;CroissC23;2300;19/11/2005;Pecari tajacu;2;non;15:16;5;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;AV;1
20775;CroissD9;900;19/11/2005;Ateles paniscus;2;oui;17:18;29;3000;Retour;seche;layons differents;CroissD;oui;Croiss;non;oncfs;FP;1
20757;CroissD30;3000;19/11/2005;Ateles paniscus;7;oui;15:16;26;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;FP;1
20593;CroissA26;2600;20/11/2005;Ateles paniscus;1;oui;09:10;23;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20578;CroissA19;1900;20/11/2005;Pithecia pithecia;1;oui;09:10;16;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20586;CroissA22;2200;20/11/2005;Tinamus major;1;oui;09:10;3;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20666;CroissB6;600;20/11/2005;Crax alector;2;oui;07:08;38;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;KK;1
20637;CroissB14;1400;20/11/2005;Crypturellus sp. Ou Tinamus sp.;2;oui;08:09;0;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;KK;1
20658;CroissB31;3100;20/11/2005;Mazama gouazoubira;1;oui;10:11;0;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;KK;1
20670;CroissC1;100;20/11/2005;Ateles paniscus;4;non;07:08;16;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20724;CroissC6;600;20/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;08:09;10;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20678;CroissC13;1300;20/11/2005;Dasyprocta leporina;1;oui;08:09;3;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20684;CroissC14;1400;20/11/2005;Dasyprocta leporina;1;oui;08:09;12;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20689;CroissC15;1500;20/11/2005;Mazama gouazoubira;1;oui;09:10;14;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20717;CroissC3;300;20/11/2005;Saguinus midas;6;oui;07:08;34;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20758;CroissDvide;;20/11/2005;;;non;;;3000;Aller;seche;transect vide;CroissD;oui;Croiss;non;oncfs;AV;1
20628;CroissA8;800;20/11/2005;Ateles paniscus;2;oui;17:18;4;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20583;CroissA21;2100;20/11/2005;Cebus apella;4;oui;16:17;50;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20609;CroissA30;3000;20/11/2005;Psophia crepitans;1;oui;15:16;3;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20610;CroissA29;2900;20/11/2005;Tinamus major;1;oui;15:16;1;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20654;CroissB23;2300;20/11/2005;Tinamus major;1;oui;15:16;8;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;KK;1
20728;CroissC8;800;20/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;17:18;26;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20688;CroissC15;1500;20/11/2005;Dasyprocta leporina;1;oui;16:17;11;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20706;CroissC26;2600;20/11/2005;Pecari tajacu;4;oui;15:16;2;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20764;CroissD30;3000;20/11/2005;Crax alector;2;oui;15:16;10;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20740;CroissD17;1700;20/11/2005;Crax alector;2;oui;16:17;0;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20763;CroissD30;3000;20/11/2005;Myoprocta acouchy;1;oui;15:16;14;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20565;CroissA16;1600;21/11/2005;Ateles paniscus;1;oui;09:10;14;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20564;CroissA16;1600;21/11/2005;Ateles paniscus;4;oui;09:10;35;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20558;CroissA14;1400;21/11/2005;Saguinus midas;3;oui;08:09;14;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20651;CroissB22;2200;21/11/2005;Ateles paniscus;2;oui;09:10;49;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;FP;1
20634;CroissB12;1200;21/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;08:09;21;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;FP;1
20709;CroissC27;2700;21/11/2005;Crax alector;2;oui;09:10;17;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20698;CroissC21;2100;21/11/2005;Crypturellus sp. Ou Tinamus sp.;2;oui;08:09;9;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20699;CroissC21;2100;21/11/2005;Dasyprocta leporina;1;oui;08:09;14;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20730;CroissD9;900;21/11/2005;Crypturellus sp.;1;oui;08:09;0;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20733;CroissD11;1100;21/11/2005;Mazama americana;1;oui;08:09;16;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20741;CroissD18;1800;21/11/2005;Pecari tajacu;1;oui;09:10;11;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20575;CroissA17;1700;21/11/2005;Alouatta seniculus;4;oui;16:17;6;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20626;CroissA7;700;21/11/2005;Ateles paniscus;3;oui;17:18;14;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20581;CroissA20;2000;21/11/2005;Mazama sp.;1;oui;16:17;8;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20611;CroissA30;3000;21/11/2005;Pecari tajacu;6;non;14:15;0;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20574;CroissA17;1700;21/11/2005;Penelope marail;1;oui;16:17;0;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20629;CroissA7;700;21/11/2005;Psophia crepitans;10;non;17:18;0;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20642;CroissB18;1800;21/11/2005;Crax alector;1;oui;15:16;5;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;FP;1
20641;CroissB18;1800;21/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;15:16;4;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;FP;1
20679;CroissC13;1300;21/11/2005;Crypturellus sp.;1;oui;16:17;13;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20718;CroissC3;300;21/11/2005;Crypturellus sp.;1;oui;17:18;10;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20739;CroissD17;1700;21/11/2005;Pecari tajacu;1;oui;16:17;33;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20567;CroissA16;1600;22/11/2005;Alouatta seniculus;6;oui;08:09;3;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;PS;1
20556;CroissA12;1200;22/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;08:09;2;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;PS;1
20566;CroissA16;1600;22/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;08:09;11;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;PS;1
20594;CroissA25;2500;22/11/2005;Mazama gouazoubira;1;oui;10:11;10;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;PS;1
20579;CroissA2;200;22/11/2005;Psophia crepitans;5;non;07:08;26;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;PS;1
20587;CroissA22;2200;22/11/2005;Tinamus major;1;oui;09:10;22;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;PS;1
20640;CroissB17;1700;22/11/2005;Ateles paniscus;5;non;09:10;70;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;AV;1
20639;CroissB17;1700;22/11/2005;Cebus apella;1;non;09:10;70;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;AV;1
20662;CroissB4;400;22/11/2005;Penelope marail;3;non;07:08;6;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;AV;1
20695;CroissC1;100;22/11/2005;Ateles paniscus;3;non;07:08;0;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;FP;1
20769;CroissD6;600;22/11/2005;Ateles paniscus;3;non;07:08;17;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;KK;1
20734;CroissD12;1200;22/11/2005;Mazama gouazoubira;1;oui;08:09;12;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;KK;1
20767;CroissD5;500;22/11/2005;Mazama sp.;1;oui;07:08;21;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;KK;1
20748;CroissD24;2400;22/11/2005;Myoprocta acouchy;1;oui;09:10;8;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;KK;1
20550;CroissA1;100;22/11/2005;Ateles paniscus;2;oui;17:18;40;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;PS;1
20568;CroissA16;1600;22/11/2005;Dasyprocta leporina;1;oui;16:17;25;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;PS;1
20551;CroissA1;100;22/11/2005;Eira barbara;1;oui;17:18;40;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;PS;1
20591;CroissA24;2400;22/11/2005;Myoprocta acouchy;1;oui;15:16;17;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;PS;1
20643;CroissB18;1800;22/11/2005;Ateles paniscus;3;oui;15:16;15;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;AV;1
20680;CroissC13;1300;22/11/2005;Ateles paniscus;2;non;16:17;48;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;FP;1
20685;CroissC14;1400;22/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;16:17;3;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;FP;1
20676;CroissC12;1200;22/11/2005;Penelope marail;2;oui;17:18;6;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;FP;1
20759;CroissD30;3000;22/11/2005;Alouatta seniculus;3;oui;14:15;23;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;KK;1
20744;CroissD2;200;22/11/2005;Ateles paniscus;2;oui;17:18;17;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;KK;1
20745;CroissD21;2100;22/11/2005;Dasyprocta leporina;1;oui;15:16;15;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;KK;1
20742;CroissD19;1900;22/11/2005;Myoprocta acouchy;1;oui;15:16;10;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;KK;1
20619;CroissA6;600;23/11/2005;Ateles paniscus;1;oui;07:08;14;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20552;CroissA1;100;23/11/2005;Ateles paniscus;3;non;07:08;11;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20616;CroissA4;400;23/11/2005;Mazama gouazoubira;1;oui;07:08;19;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20561;CroissA15;1500;23/11/2005;Mazama gouazoubira;1;oui;08:09;2;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20615;CroissA4;400;23/11/2005;Myoprocta acouchy;1;oui;07:08;13;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20554;CroissA11;1100;23/11/2005;Pecari tajacu;5;non;08:09;0;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20595;CroissA26;2600;23/11/2005;Tinamus major;1;oui;09:10;20;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20647;CroissB19;1900;23/11/2005;Cebus apella;6;non;09:10;12;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;PS;1
20659;CroissB30;3000;23/11/2005;Dasyprocta leporina;1;non;10:11;0;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;PS;1
20663;CroissB4;400;23/11/2005;Pecari tajacu;2;non;07:08;14;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;PS;1
20755;CroissD2;200;23/11/2005;Ateles paniscus;4;oui;07:08;14;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20773;CroissD8;800;23/11/2005;Ateles paniscus;4;oui;07:08;15;3000;Aller;seche;layons differents;CroissD;oui;Croiss;non;oncfs;FP;1
20752;CroissD27;2700;23/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;10:11;11;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20771;CroissD7;700;23/11/2005;Dasyprocta leporina;1;oui;07:08;11;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20751;CroissD27;2700;23/11/2005;Tinamus major;1;oui;10:11;0;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20598;CroissA27;2700;23/11/2005;Crypturellus sp.;1;oui;15:16;0;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;KK;1
20667;CroissB6;600;23/11/2005;Crax alector;1;oui;17:18;1;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;PS;1
20650;CroissB20;2000;23/11/2005;Crypturellus sp.;1;oui;15:16;0;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;PS;1
20656;CroissB26;2600;23/11/2005;Crypturellus sp.;1;oui;15:16;11;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;PS;1
20632;CroissB9;900;23/11/2005;Dasyprocta leporina;1;oui;17:18;9;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;PS;1
20652;CroissB21;2100;23/11/2005;Mazama gouazoubira;1;oui;15:16;14;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;PS;1
20746;CroissD21;2100;23/11/2005;Crypturellus sp. Ou Tinamus sp.;5;oui;15:16;2;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;FP;1
20750;CroissD27;2700;23/11/2005;Dasyprocta leporina;1;oui;14:15;2;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;FP;1
20753;CroissD28;2800;23/11/2005;Tinamus major;1;oui;15:16;0;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20562;CroissA15;1500;24/11/2005;Ateles paniscus;3;oui;08:09;38;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20602;CroissA29;2900;24/11/2005;Crypturellus sp.;1;oui;09:10;4;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20630;CroissA8;800;24/11/2005;Mazama americana;1;oui;07:08;7;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20620;CroissA6;600;24/11/2005;Myoprocta acouchy;1;oui;07:08;8;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20580;CroissA2;200;24/11/2005;Odontophorus guyanensis;1;oui;07:08;5;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20601;CroissA29;2900;24/11/2005;Tinamus major;1;oui;09:10;6;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20644;CroissB18;1800;24/11/2005;Cebus apella;12;non;08:09;3;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;KK;1
20655;CroissB26;2600;24/11/2005;Crax alector;2;oui;09:10;46;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;KK;1
20669;CroissB8;800;24/11/2005;Lutra longicaudis;1;oui;08:09;6;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;KK;1
20648;CroissB20;2000;24/11/2005;Mazama americana;1;non;09:10;10;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;KK;1
20664;CroissB5;500;24/11/2005;Penelope marail;2;non;07:08;11;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;KK;1
20727;CroissC7;700;24/11/2005;Crax alector;2;oui;08:09;2;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20700;CroissC21;2100;24/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;09:10;4;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20703;CroissC22;2200;24/11/2005;Mazama gouazoubira;1;oui;09:10;22;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20725;CroissC5;500;24/11/2005;Mazama gouazoubira;2;oui;07:08;18;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20711;CroissC27;2700;24/11/2005;Odontophorus guyanensis;2;oui;10:11;3;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20710;CroissC26;2600;24/11/2005;Saguinus midas;4;non;10:11;27;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20774;CroissD7;700;24/11/2005;Ateles paniscus;6;oui;07:08;10;3000;Aller;seche;layons differents;CroissD;oui;Croiss;non;oncfs;AV;1
20760;CroissD30;3000;24/11/2005;Crypturellus sp.;1;oui;10:11;2;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20743;CroissD19;1900;24/11/2005;Psophia crepitans;12;non;09:10;0;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20588;CroissA23;2300;24/11/2005;Ateles paniscus;1;non;15:16;82;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20604;CroissA3;300;24/11/2005;Dasyprocta leporina;1;oui;17:18;8;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20576;CroissA18;1800;24/11/2005;Odontophorus guyanensis;2;oui;16:17;8;3000;Retour;seche;;CroissA;oui;Croiss;non;oncfs;FP;1
20660;CroissBvide;;24/11/2005;;;non;;;3000;Retour;seche;transect vide;CroissB;oui;Croiss;non;oncfs;KK;1
20720;CroissC3;300;24/11/2005;Crax alector;2;oui;17:18;0;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20714;CroissC29;2900;24/11/2005;Crypturellus sp.;1;oui;15:16;2;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20690;CroissC16;1600;24/11/2005;Crypturellus sp.;1;oui;16:17;14;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20715;CroissC29;2900;24/11/2005;Crypturellus sp.;2;oui;15:16;3;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20701;CroissC21;2100;24/11/2005;Dasyprocta leporina;1;oui;16:17;16;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20713;CroissC27;2700;24/11/2005;Saguinus midas;2;oui;15:16;12;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;PS;1
20754;CroissD28;2800;24/11/2005;Ateles paniscus;2;oui;15:16;17;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20749;CroissD26;2600;24/11/2005;Tinamus major;1;oui;15:16;1;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;AV;1
20555;CroissA11;1100;25/11/2005;Alouatta seniculus;3;non;08:09;36;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20622;CroissA6;600;25/11/2005;Dasyprocta leporina;1;oui;07:08;0;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20621;CroissA6;600;25/11/2005;Myoprocta acouchy;1;oui;07:08;4;3000;Aller;seche;;CroissA;oui;Croiss;non;oncfs;AV;1
20653;CroissB22;2200;25/11/2005;Mazama gouazoubira;1;oui;09:10;11;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;FP;1
20638;CroissB16;1600;25/11/2005;Odontophorus guyanensis;1;oui;08:09;5;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;FP;1
20635;CroissB12;1200;25/11/2005;Tinamus major;1;oui;08:09;3;3000;Aller;seche;;CroissB;oui;Croiss;non;oncfs;FP;1
20675;CroissC11;1100;25/11/2005;Ateles paniscus;1;oui;08:09;78;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20681;CroissC13;1300;25/11/2005;Ateles paniscus;1;oui;08:09;34;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20686;CroissC14;1400;25/11/2005;Ateles paniscus;3;oui;08:09;15;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20707;CroissC26;2600;25/11/2005;Mazama sp.;1;oui;09:10;12;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20721;CroissC4;400;25/11/2005;Odontophorus guyanensis;6;oui;07:08;9;3000;Aller;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20765;CroissD30;3000;25/11/2005;Ateles paniscus;3;oui;11:12;45;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20772;CroissD7;700;25/11/2005;Cebus apella;1;oui;07:08;14;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20761;CroissD30;3000;25/11/2005;Crax alector;4;oui;10:11;1;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20732;CroissD10;1000;25/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;08:09;10;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20731;CroissD9;900;25/11/2005;Dasyprocta leporina;1;oui;08:09;3;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20766;CroissD4;400;25/11/2005;Mazama americana;1;oui;07:08;27;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20736;CroissD15;1500;25/11/2005;Myoprocta acouchy;1;oui;08:09;2;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20747;CroissD21;2100;25/11/2005;Psophia crepitans;14;oui;09:10;0;3000;Aller;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20645;CroissB18;1800;25/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;16:17;11;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;FP;1
20646;CroissB2;200;25/11/2005;Mazama americana;1;oui;17:18;0;3000;Retour;seche;;CroissB;oui;Croiss;non;oncfs;FP;1
20682;CroissC13;1300;25/11/2005;Ateles paniscus;2;oui;16:17;12;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20722;CroissC4;400;25/11/2005;Cebus apella;15;non;17:18;10;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20672;CroissC10;1000;25/11/2005;Crypturellus sp. Ou Tinamus sp.;1;oui;16:17;15;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20696;CroissC20;2000;25/11/2005;Dasyprocta leporina;1;oui;15:16;16;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20702;CroissC21;2100;25/11/2005;Pecari tajacu;7;non;15:16;14;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20671;CroissC10;1000;25/11/2005;Psophia crepitans;3;non;16:17;13;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20708;CroissC26;2600;25/11/2005;Tinamus major;1;oui;15:16;9;3000;Retour;seche;;CroissC;oui;Croiss;non;oncfs;KK;1
20762;CroissD31;3100;25/11/2005;Crax alector;4;oui;15:16;12;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
20776;CroissD9;900;25/11/2005;Dasyprocta leporina;1;oui;17:18;8;3000;Retour;seche;layons differents;CroissD;oui;Croiss;non;oncfs;PS;1
20735;CroissD13;1300;25/11/2005;Myoprocta acouchy;1;oui;16:17;16;3000;Retour;seche;;CroissD;oui;Croiss;non;oncfs;PS;1
18342;CsgkA23;2300;09/09/2013;Cebus apella;1;non;11:12;40;3000;Aller;seche;;CsgkA;oui;Csgk;non;oncfs;RB;1
18340;CsgkA21;2100;09/09/2013;Cebus apella;3;non;10:11;20;3000;Aller;seche;;CsgkA;oui;Csgk;non;oncfs;RB;1
18339;CsgkA14;1400;09/09/2013;Dasyprocta leporina;1;oui;09:10;27;3000;Aller;seche;;CsgkA;oui;Csgk;non;oncfs;RB;1
18341;CsgkA22;2200;09/09/2013;Dasyprocta leporina;1;oui;10:11;4;3000;Aller;seche;;CsgkA;oui;Csgk;non;oncfs;RB;1
18344;CsgkA5;500;09/09/2013;Mazama sp.;1;non;08:09;22;3000;Aller;seche;;CsgkA;oui;Csgk;non;oncfs;RB;1
18338;CsgkA6;600;09/09/2013;Myoprocta acouchy;3;oui;08:09;4;3000;Aller;seche;;CsgkA;oui;Csgk;non;oncfs;RB;1
18343;CsgkA3;300;09/09/2013;Saguinus midas;1;non;07:08;13;3000;Aller;seche;;CsgkA;oui;Csgk;non;oncfs;RB;1
18346;CsgkB2;200;09/09/2013;Crypturellus sp. Ou Tinamus sp.;1;oui;07:08;5;3000;Aller;seche;;CsgkB;oui;Csgk;non;oncfs;OR;1
18354;CsgkB29;2900;09/09/2013;Dasyprocta leporina;1;oui;09:10;9;3000;Aller;seche;;CsgkB;oui;Csgk;non;oncfs;OR;1
18348;CsgkB11;1100;09/09/2013;Geochelone denticulata;1;oui;08:09;1;3000;Aller;seche;;CsgkB;oui;Csgk;non;oncfs;OR;1
18351;CsgkB15;1500;09/09/2013;Geochelone denticulata;1;oui;08:09;0;3000;Aller;seche;;CsgkB;oui;Csgk;non;oncfs;OR;1
18349;CsgkB14;1400;09/09/2013;Mazama americana;1;oui;08:09;0;3000;Aller;seche;;CsgkB;oui;Csgk;non;oncfs;OR;1
18345;CsgkB1;100;09/09/2013;Myoprocta acouchy;1;oui;07:08;0;3000;Aller;seche;;CsgkB;oui;Csgk;non;oncfs;OR;1
18350;CsgkB14;1400;09/09/2013;Myoprocta acouchy;1;oui;08:09;0;3000;Aller;seche;;CsgkB;oui;Csgk;non;oncfs;OR;1
